id,city,name,latitude,longitude,pickup_phone,pickup_time
2031,Київ,"вул. Григоровича-Барського, 1",50.409461,30.391436,380671817078,ПН - НД 8:00 - 21:00
2826,Нересниця,"вул. Грушевського , 195-А",48.1101443711913,23.751947593398267,380672637521,ПН - НД 8:00 - 20:00
3042,Великий Бичків,"вул. Грушевського, 113-А",47.968248704872245,24.00920781050195,380976077096,ПН - НД 9:00 - 20:00
3113,Ширяєве,вул. Грушевського 139 (літ. А),47.38597350989402,30.188809568064155,0970005603,ПН - НД 8:00 - 21:00
3235,Малин,вул. Грушевського 6-А,50.76571008913772,29.241596419514998,0970005742,ПН - НД 8:00 - 21:00
3078,Рівне,"вул. Грушевського академіка, 41",50.62203,26.27303,380981600826,ПН - НД 8:00 - 21:00
2906,Лугини,"Грушевського Михайла, 9",51.078663,28.398109,380673773019,ПН - НД 8:00 - 21:00
2276,Микуличин,"вул. Грушевського, ",48.400076,24.599581,380972020524,ПН - НД 9:00 - 20:00
208,Кринички,"вул. Грушевського, 11",48.368770599,34.456424713,380673071343,ПН - НД 7:00 - 20:00
283,Полтава,"вул. Грушевського, 11",49.567703,34.51767,380674967703,ПН - НД 8:00 - 21:00
884,Полтава,"вул. Грушевського, 11",49.565539,34.518049,380675344681,ПН - НД 8:00 - 21:00
2736,Рівне,"вул. Грушевського, 13 ",50.62643,26.27165,380970002193,ПН - НД 8:00 - 21:00
2538,Долина,"вул. Грушевського, 15-А",48.973408,23.972756,380673355644,ПН - НД 8:00 - 21:00
2631,Первомайськ,"вул. Грушевського, 17",48.044591,30.8473,380675167191,ПН - НД 8:00 - 20:00
822,Ланівці,"вул. Грушевського, 2",49.86383,26.08854,380671746374,ПН - НД 8:00 - 20:00
449,Березівка,"вул. Грушевського, 2-А",47.201056,30.908565,380674974899,ПН - НД 8:00 - 21:00
2590,Снятин,"вул. Грушевського, 2/1",48.449207,25.560666,380970002765,ПН - НД 8:00 - 20:00
2621,Луків,"вул. Грушевського, 21",51.228,24.33968,380673964435,ПН - НД 9:00 - 19:00
2078,Іваничі,"вул. Грушевського, 25",50.63585,24.3571,380671849619,ПН - НД 8:00 - 21:00
2794,Ізяслав,"вул. Грушевського, 26",50.118879,26.820172,380671039455,ПН - НД 8:00 - 20:00
2541,Костопіль,"вул. Грушевського, 27",50.87793,26.45632,380970001790,ПН - НД 8:00 - 21:00
2852,Березівка,"вул. Грушевського, 3-В",47.20242,30.9086,380674663519,ПН - НД 8:00 - 21:00
747,Стара Синява,"вул. Грушевського, 33",49.594948,27.620498,380671506008,ПН - НД 8:00 - 20:00
2322,Первомайськ,"вул. Грушевського, 34-А",48.04378,30.84535,380981600384,ПН - НД 8:00 - 20:00
2528,Малин,"вул. Грушевського, 43",50.7723055,29.2444075,380970002671,ПН - НД 8:00 - 21:00
622,Новий Буг,"вул. Грушевського, 6",47.69337,32.5121,380674848115,ПН - НД 8:00 - 20:00
2084,Ужгород,"вул. Грушевського, 65",48.6039313,22.2841554,380671419296,ПН - НД 8:00 - 21:00
2168,Пустомити,"вул. Грушевського, 66",49.72174,23.902782,380672112982,ПН - НД 8:00 - 21:00
779,Збараж,"вул. Грушевського, 7",49.667691,25.776937,380671746425,ПН - НД 8:00 - 20:00
2900,Долина,"вул. Грушевського, 7",48.975955,23.976933,380671183577,ПН - НД 9:00 - 20:00
971,Коростень,"вул. Грушевського, 72",50.941395,28.623512,380671975820,ПН - НД 8:00 - 21:00
838,Дрогобич,"вул. Грушевського, 83",49.353802,23.527641,380671746048,ПН - НД 8:00 - 21:00
2162,Малин,"вул. Грушевського, 9-2",50.768678,29.242519,380677087684,ПН - НД 8:00 - 21:00
651,Іршанськ,"вул. Гулія, 5",50.752495,28.724888,380674849852,ПН - НД 7:00 - 20:00
2717,Верховина,"вул. Гуцульського постання, 1",48.15368224,24.827826,380970003109,ПН - НД 8:00 - 20:30
288,Дубно,"вул. Д. Галицького, 1",50.417771,25.743343,380675044619,ПН - НД 8:00 - 20:00
974,Володимир,"вул. Д. Галицького, 12",50.84464,24.31896,380671084491,ПН - НД 8:00 - 21:00
955,Підволочиськ,"вул. Д. Галицького, 58-А",49.528398,26.141364,380675300645,ПН - НД 8:00 - 20:00
2086,Миргород,"пров. Данила Апостола, 6",49.960604,33.615564,380675450355,ПН - НД 8:00 - 21:00
752,Кам'янець-Подільський,"вул. Данила Галицького, 13",48.681596,26.591023,380671506330,ПН - НД 8:00 - 21:00
2832,Вінниця,"вул. Данила Нечая, 171-А",49.20597,28.498488,380972018487,ПН - НД 8:00 - 21:00
3122,Дніпро,"вул. Данили Нечая, 11-А",48.393966,34.981059,380972016091,ПН - НД 8:00 - 21:00
2815,Кропивницький,"вул. Дарвіна, 29-А",48.521227,32.218883,380676919361,ПН - НД 8:00 - 20:00
542,Врадіївка,"вул. Даши Дяченко, 2",47.859378,30.584617,380677472305,ПН - НД 8:00 - 21:00
865,Харків,"вул. Двадцять Третього Серпня, 51",50.03542,36.22631,380671762898,ПН - НД 8:00 - 21:00
932,Васильків,"вул. Декабристів, 186",50.210749,30.317456,380671768742,ПН - НД 8:00 - 21:00
2542,Київ,"вул. Деміївська, 43",50.400234,30.507859,380970003182,ПН - НД 8:00 - 21:00
48,Запоріжжя,"вул. Деповська, 126",47.813015,35.194832,380677875936,ПН - НД 8:00 - 20:00
3250,Умань,вул. Дерев'янка 21-А,48.7344907527479,30.172148459612874,0970005314,ПН - НД 8:00 - 21:00
741,Одеса,"бульв. Десантний, 16",46.575635,30.791296,380677289852,ПН - НД 8:00 - 21:00
2810,Моршин,"вул. Джерельна, 9",49.147831,23.871827,380671635039,ПН - НД 8:00 - 20:00
2992,Харків,"просп. Дзюби, 2",49.95102575644662,36.14044665499604,380970004059,ПН - НД 8:00 - 21:00
190,Макарів,"вул. Димитрія Ростовського, 34-А",50.461019,29.812246,380674923069,ПН - НД 8:00 - 20:00
2135,Новодністровськ,"м-р Діброва, 25",48.5839,27.43729,380671139655,ПН - НД 8:00 - 21:00
2823,Звягель,"вул. Дмитра Герасимчука , 2",50.595402,27.641102,380671106679,ПН - НД 8:00 - 21:00
17,Дніпро,"просп. Дмитра Яворницького, 117-А",48.474047,35.020058,380675424526,ПН - НД 7:00 - 17:00
3020,Старе,"вул. Дніпрова, 22-А",50.143542,31.071037,380979580886,ПН - НД 8:00 - 21:00
2653,Мерефа,"вул. Дніпропетровська, 218",49.80927,36.05482,380970002514,ПН - НД 7:00 - 21:00
410,Мерефа,"вул. Дніпропетровська, 221",49.807122,36.053829,380675033563,ПН - НД 7:00 - 21:00
638,Одеса,"просп. Добровольського, 114/2",46.588312,30.793606,380674848776,ПН - НД 8:00 - 21:00
2104,Одеса,"просп. Добровольського, 129",46.586793,30.789997,380676937850,ПН - НД 8:00 - 21:00
673,Горішні Плавні,"вул. Добровольського, 37",49.011278,33.633618,380677004292,ПН - НД 8:00 - 21:00
754,Тарутине,"узвіз Добровольського, 5",46.184489,29.150114,380671506087,ПН - НД 8:00 - 20:00
3097,Нові Білокоровичі,"вул. Довженка, ",51.12645,28.02235,380979570510,ПН - НД 8:00 - 21:00
2185,Крихівці,"вул. Довженка, 63",48.905205,24.681819,380672538136,ПН - НД 8:00 - 21:00
859,Миколаїв,"вул. Доктора Самойловича, 2",46.859589,32.014559,380671746358,ПН - НД 8:00 - 19:00
746,Житомир,"вул. Домбровського, 25-А",50.26788,28.65993,380671762675,ПН - НД 8:00 - 21:00
239,Житомир,"вул. Домбровського, 48",50.267643,28.661333,380674001030,ПН - НД 8:00 - 20:00
2605,Дніпро,"шосе Донецьке, 121-Б",48.523053,35.023062,380676228721,ПН - НД 8:00 - 21:00
2624,Дніпро,"шосе Донецьке, 4",48.509387,34.991065,380674589908,ПН - НД 8:00 - 21:00
2122,Слов'янськ,"вул. Українських десантників, 10",48.840483,37.64661,380672001382,ПН - НД 7:00 - 20:00
2410,Київ,"дорога Набережно-Печерська, 10-Г",50.4029412,30.5622623,380673089139,ПН - НД 7:00 - 21:00
2095,Київ,"вул. Драйзера Теодора, 8",50.50234,30.604179,380675331929,ПН - НД 9:00 - 21:00
3056,Ужгород,"вул. Другетів, 91",48.63020880715881,22.31284112174559,380970003469,ПН - НД 8:00 - 21:00
2974,Кам'янець-Подільський,"вул. Дружби народів, 2",48.699354,26.566898,380972018503,ПН - НД 8:00 - 21:00
2531,Харків,"вул. Дружби Народів, 238-Д",50.033965,36.354677,380673882955,ПН - НД 8:00 - 20:00
2655,Новогуйвинське,"вул. Дружби Народів, 3-А",50.20776,28.68923,380673891934,ПН - НД 8:00 - 20:00
2894,Кам'янське,"просп. Дружби Народів, 55",48.61031561,34.56380994,380673890588,ПН - НД 8:00 - 20:00
2608,Луцьк,"бульв. Дружби Народів, 6",50.71917,25.31224,380975472375,ПН - НД 8:00 - 21:00
2892,Красноїльськ,"вул. Дружби, 107-А",48.016929,25.600038,380972018497,ПН - НД 8:00 - 20:00
217,Новгородка,"вул. Дружби, 39-А",48.3653,32.65743,380675578634,ПН - НД 7:00 - 20:00
524,Бахмач,"вул. Дружби, 9",51.179213,32.828646,380671037627,ПН - НД 8:00 - 21:00
2442,Городниця,"вул. Дубницька, 2",50.808538,27.31539,380673453576,ПН - НД 8:00 - 20:00
2922,Кам'янське,"вул. Дунайська, 41-В",48.46550453363789,34.68619415366566,380673923056,ПН - НД 8:00 - 21:00
2212,Хуст,"вул. Духновича, 16",48.176826,23.294206,380672758160,ПН - НД 8:00 - 20:00
3067,Кривий Ріг,"вул. Едуарда Фукса, 2-А, 2",47.98517,33.437474,380970004137,ПН - НД 8:00 - 21:00
2020,Кривий Ріг,"вул. Едуарда Фукса, 48-А",47.972134,33.4361221,380671138953,ПН - НД 8:00 - 20:00
2748,Кривий Ріг,"вул. Електрозаводська, 25-А",47.99416,33.4892,380970002379,ПН - НД 8:00 - 20:00
303,Нікополь,"вул. Електрометалургів, 28",47.559753,34.395091,380674062507,ПН - НД 8:00 - 18:00
245,Нікополь,"вул. Електрометалургів, 52-Б",47.572047,34.391021,380674010063,ПН - НД 8:00 - 19:00
2785,Буча,"вул. Енергетиків, 17",50.550914,30.212135,380671267828,ПН - НД 8:00 - 21:00
3209,Чернівці,вул. Ентузіастів 2-Б (2 поверх),48.259395,25.951162,,ПН - НД 8:00 - 20:00
2354,Вилок,"вул. Ессе Томаша, 4",48.1112777,22.8363815,380981802889,ПН - НД 8:00 - 19:00
399,Старокостянтинів,"вул. Ессенська, 11",49.753222,27.187241,380674213759,ПН - НД 8:00 - 21:00
2091,Старокостянтинів,"вул. Ессенська, 2/2",49.756313,27.186212,380672623526,ПН - НД 8:00 - 21:00
2152,Рава-Руська,"вул. Є. Коновальця, 10",50.23325,23.62182,380671997902,ПН - НД 8:00 - 21:00
13,Рівне,"вул. Євгена Коновальця, 2",50.639431,26.266934,380674450632,ПН - НД 9:00 - 21:00
2190,Івано-Франківськ,"вул. Євгена Коновальця, 289-Ж",48.8881,24.7116,380672669788,ПН - НД 9:00 - 21:00
832,Жовква,"площа Євгена Коновальця, 3-А/1",50.057418,23.974459,380978314932,ПН - НД 8:00 - 20:00
4,Полтава,"бульв. Євгена Коновальця, 4/2",49.574571,34.507404,380675400472,ПН - НД 8:00 - 21:00
738,Нововолинськ,"вул. Євгена Коновальця, 60",50.744882,24.175237,380671417955,ПН - НД 8:00 - 21:00
735,Харків,"вул. Євгена Котляра, 3-А",49.987389,36.2058059,380671417927,ПН - НД 7:00 - 21:00
2175,Харків,"вул. Євгена Котляра, 7",49.988261,36.205995,380672134830,ПН - НД 8:00 - 21:00
835,Харків,"вул. Євгена Котляра, 8/10-В",49.98976,36.20796,380671746300,ПН - НД 7:00 - 21:00
448,Кам'янське,"вул. Євгена Мельнікова, 2",48.502905,34.62509,380979580807,ПН - НД 8:00 - 20:00
2747,Київ,"вул. Євгена Сверстюка, 1-В",50.451769,30.599034,380972036771,ПН - НД 8:00 - 21:00
394,Кропивницький,"вул. Євгена Тельнова, 11/31",48.503581,32.226435,380674069354,ПН - НД 8:00 - 21:00
2591,Вовчинець,"вул. Європейська , 3",48.93923,24.749445,380674051704,ПН - НД 9:00 - 21:00
31,Умань,"вул. Європейська, 1-А",48.750848,30.219344,380675558662,ПН - НД 8:00 - 19:00
3050,Вишневе,"вул. Європейська, 10",50.391622,30.372021,380973465488,ПН - НД 8:00 - 21:00
40,Полтава,"вул. Європейська, 104",49.567568,34.530736,380675301851,ПН - НД 8:00 - 21:00
2904,Бердичів,"вул. Європейська, 107",49.888582,28.612599,380976335440,ПН - НД 8:00 - 21:00
2349,Солотвино,"вул. Європейська, 16",47.955718,23.883694,380672898840,ПН - НД 8:00 - 19:00
443,Іллінці,"вул. Європейська, 20",49.106342,29.206313,380675246201,ПН - НД 8:00 - 21:00
365,Умань,"вул. Європейська, 21",48.75486,30.217018,380674068535,ПН - НД 8:00 - 20:00
2749,Полтава,"вул. Європейська, 225",49.557066,34.522618,380970001948,ПН - НД 8:00 - 21:00
20,Полтава,"вул. Європейська, 24-Б",49.583784,34.548451,380671031694,ПН - НД 7:00 - 21:00
3012,Заводське,"вул. Європейська, 26",50.39982,33.40332,380970002705,ПН - НД 8:00 - 21:00
2845,Вишневе,"вул. Європейська, 31-А",50.391911,30.376069,380679540463,ПН - НД 8:00 - 21:00
379,Сарни,"вул. Європейська, 33/4",51.321659,26.620188,380675024516,ПН - НД 8:00 - 19:45
398,Кропивницький,"вул. Європейська, 46-А",48.499096,32.265054,380675032898,ПН - НД 8:00 - 21:00
2128,Роздільна,"вул. Європейська, 51-В",46.850453,30.076173,380671237661,ПН - НД 8:00 - 21:00
194,Умань,"вул. Європейська, 60-Б",48.759823,30.215463,380675356976,ПН - НД 9:00 - 20:00
2937,Полтава,"вул. Європейська, 66",49.57519,34.53607,380972018518,ПН - НД 8:00 - 21:00
648,Полтава,"вул. Європейська, 69",49.577837,34.541511,380674850007,ПН - НД 8:00 - 21:00
2987,Київ,"просп. Європейського Союзу, 41-Д",50.500759,30.427063,380970001867,ПН - НД 8:00 - 21:00
3026,смт Муровані Курилівці,"вул. Єдності, 1-Б",48.710126,27.539119,380980004961,ПН - НД 8:00 - 20:00
145,Первомайський,"вул. Єдності, б/№",49.400716,36.213386,380675202274,ПН - НД 8:00 - 21:00
850,Дніпро,"жилий масив Тополя-1, 15",48.401635,35.030758,380671762533,ПН - НД 7:00 - 20:00
2692,Київ,"вул. Жилянська, 107",50.443516,30.489407,380671061418,ПН - НД 8:00 - 21:00
472,Житомир,"вул. Житній ринок, 8",50.255841,28.673906,380972012809,ПН - НД 8:00 - 21:00
2646,Бердичів,"вул. Житомирська , 11/4",49.897273,28.580455,380970003692,ПН - НД 7:00 - 21:00
3263,Новий Любар,вул. Житомирська 37,49.925819,27.765132,0970006034,ПН - НД 8:00 - 21:00
521,Балаклія,"вул. Жовтнева, 31-А",49.4522692,36.8436287,380671769161,ПН - НД 7:00 - 20:00
2372,Ірпінь,"вул. З. Алієвої, 96-А",50.5238729,30.2394393,380981802868,ПН - НД 8:00 - 21:00
2805,Київ,"вул. Заболотного Академіка, 20-А",50.365814,30.462656,380671045463,ПН - НД 8:00 - 21:00
2908,Київ,"вул. Загорівська, 17-21",50.47093893103706,30.47832011717207,380671172596,ПН - НД 8:00 - 21:00
178,Запоріжжя,"вул. Задніпровська, 66-А",47.823201,35.039616,380671763041,ПН - НД 8:00 - 20:00
2479,Середнє,"вул. Закарпатська , 68",48.5396565,22.5037983,380979573086,ПН - НД 8:00 - 20:00
2465,Мукачево,"вул. Закарпатська, 2",48.449093271493894,22.75103584069051,380672960525,ПН - НД 8:00 - 20:00
226,Київ,"вул. Закревського Миколи, 29",50.50108,30.60991,380671413891,ПН - НД 8:00 - 21:00
63,Немішаєве,"вул. Залізнична, 11",50.562065,30.087623,380972015817,ПН - НД 8:00 - 20:00
390,Зміїв,"вул. Залізнична, 115-А",49.705475,36.368912,380674213743,ПН - НД 7:00 - 21:00
2884,Буди,"вул. Залізнична, 2",49.89079590855006,36.0222268,380673888670,ПН - НД 8:00 - 21:00
2444,Коцюбинське,"вул. Залізнична, 4",50.489273,30.332294,380981836459,ПН - НД 8:00 - 21:00
2317,Івано-Франківськ,"вул. Залізнична, 49",48.9238,24.7235,380672871671,ПН - НД 8:00 - 21:00
2426,Тарасівка (Боярка),"вул. Залізнична, 8-А",50.342076,30.300603,380671035467,ПН - НД 8:00 - 21:00
725,Львів,"вул. Замарстинівська, 127",49.8620024,24.0262072,380671418142,ПН - НД 8:00 - 20:00
887,Київ,"вул. Западинська, 15",50.5073,30.4406,380671768699,ПН - НД 8:00 - 21:00
2973,Біла Церква,"вул. Запорізька, 2-А",49.806021,30.102221,380970617304,ПН - НД 8:00 - 21:00
2393,Запоріжжя,"вул. Запорізька, 11",47.8240483,35.1621555,380981850996,ПН - НД 8:00 - 20:00
3017,Дніпро,"шосе Запорізьке, 48",48.40623191749458,35.0312334021833,380980003915,ПН - НД 8:00 - 21:00
438,Запоріжжя,"вул. Запорізького Козацтва, 27",47.815375,35.047945,380979762591,ПН - НД 8:00 - 20:00
2739,Житомир,"майдан Зарембського, 1/5",50.272323,28.634916,380970002963,ПН - НД 8:00 - 21:00
3178,Хмельницький,"вул. Зарічанська, 3/2",49.43278490999936,26.99964094846968,380979579256,ПН - НД 8:00 - 21:00
2365,Хмельницький,"вул. Зарічанська, 11-А",49.43452,26.989809,380978174834,ПН - НД 9:00 - 21:00
2566,Хмельницький,"вул. Зарічанська, 38",49.436963,26.984787,380970002348,ПН - НД 8:00 - 21:00
2430,Київ,"вул. Геннадія Афанасьєва, 13-А",50.42861822,30.65809776,380979573005,ПН - НД 9:00 - 21:00
2699,Суми,"вул. Засумська, 8",50.91316,34.79459,380970002638,ПН - НД 8:00 - 19:00
2545,Луцьк,"Захисників України (Гордіюк), 47",50.76841,25.37021,380671131273,ПН - НД 8:00 - 21:00
3142,Міжгір'я,"вул. Захисників України, 1",48.521621,23.503173,380981397789,ПН - НД 8:00 - 20:00
121,Глухів,"вул. Захисників України, 1-А",51.681581,33.924814,380674056081,ПН - НД 8:00 - 19:00
2953,Бишів,"вул. Захисників України, 12",50.267439,29.883833,380981833423,ПН - НД 8:00 - 21:00
2725,Харків,"майдан Захисників України, 2",49.98468,36.25937,380970002387,ПН - НД 8:00 - 20:00
137,Кегичівка,"вул. Захисників України, 2-К",49.29266,35.7533,380675301788,ПН - НД 7:00 - 21:00
641,Харків,"майдан Захисників України, 4",49.987192,36.260833,380674849981,ПН - НД 8:00 - 20:00
2230,Козятин,"вул. Захисників України, 45",49.702014,28.827117,380672633489,ПН - НД 8:00 - 21:00
2612,Новий Буг,"вул. Захисників України, 7",47.69216,32.50994,380970001653,ПН - НД 8:00 - 21:00
2360,Чернігів,"вул. Захисників України, 9",51.51039,31.334745,380672102495,ПН - НД 8:30 - 20:30
430,Павлоград,"вул. Західнодонбаська, 5-А",48.49847,35.929529,380675079335,ПН - НД 8:00 - 21:00
2320,Суми,"вул. Збройних Сил України, 21-Б",50.9115942,34.828884,380981831841,ПН - НД 8:00 - 21:00
2079,Українка,"вул. Зв'язку, 1",50.150015,30.749662,380671952804,ПН - НД 8:00 - 21:00
152,Кам'янське,"вул. Звенигородська, 49",48.514248,34.582551,380675362640,ПН - НД 8:00 - 20:00
2429,Буськ,"площа Звитяги, 12",49.965001,24.606993,380979590663,ПН - НД 8:00 - 20:00
2756,Нерубайське,"вул. Зелена , 1-А",46.554314,30.648801,380671059864,ПН - НД 8:00 - 21:00
267,Полтава,"вул. Зінківська, 6-А",49.600876,34.530672,380979573937,ПН - НД 8:00 - 21:00
2124,Київ,"вул. Златоустівська, 44/22",50.452173,30.487222,380676749541,ПН - НД 8:00 - 21:00
951,Павлівка," вул. Змитницька, 2-А",49.047745,33.174567,380671853546,ПН - НД 8:00 - 19:45
2313,Безлюдівка,"вул. Зміївська, 63-Б",49.876121,36.29658,380673046071,ПН - НД 8:00 - 20:00
3068,Київ,"вул. Зодчих, 58-А",50.430654,30.363762,380979570437,ПН - НД 8:00 - 21:00
3038,Андрушівка,"вул. Зозулінського, 20-Б",50.014935,29.015866,380972017236,ПН - НД 8:00 - 21:00
2721,Харків,"вул. Золочівська, 12",49.983218,36.155075,380674946399,ПН - НД 8:00 - 20:00
2875,Львів,"вул. Зубрівська, 3",49.79818,24.06452,380685197655,ПН - НД 8:00 - 21:00
2690,Стрий,"вул. І. Багряного, 4-А",49.26421530632125,23.86877949583649,380976834553,ПН - НД 8:00 - 19:45
601,Овруч,"вул. І. Богуна, 8-Б",51.321727,28.805178,380674847591,ПН - НД 8:00 - 21:00
2795,Диканька,"вул. І. Мазепи, 2-А",49.825089,34.52354,380671254507,ПН - НД 8:00 - 21:00
2304,Чернігів,"вул. І. Мазепи, 55-З",51.479748,31.269978,380673054705,ПН - НД 8:00 - 21:00
902,Львів,"вул. І. Пулюя, 2",49.8042192,23.9871565,380671769243,ПН - НД 8:00 - 21:00
2286,Софіївська Борщагівка,"вул. І. Франка, 6",50.4000314,30.3734607,380979573198,ПН - НД 8:00 - 21:00
3173,Миколаїв,"вул. І. Франкка, 7",49.525577,23.976157,380979572264,ПН - НД 8:00 - 21:00
236,Жовті Води,"вул. Івана Богуна, 77-А",48.341992,33.492528,380674017344,ПН - НД 8:00 - 20:00
3227,Здолбунів,вул. Івана Гончара 25,50.52888,26.25757,0970001932,ПН - НД 8:00 - 21:00
767,Київ,"вул. Івана Дзюби, 17",50.41771,30.39409,380671506137,ПН - НД 8:00 - 21:00
2076,Коломия,"вул. Івана Мазепи гетьмана, 268-А",48.525283,25.078108,380671850743,ПН - НД 8:00 - 21:00
2958,Дніпро,"просп. Івана Мазепи, 34",48.46644882397224,34.97814753625813,380972037262,ПН - НД 8:00 - 21:00
538,Полтава,"вул. Івана Мазепи, 37",49.565661,34.504936,380679127064,ПН - НД 8:00 - 21:00
266,Полтава,"вул. Івана Мазепи, 43",49.565466,34.503046,380675627102,ПН - НД 8:00 - 21:00
2966,Фастів,"вул. Івана Мазепи, 6",50.078124,29.911737,380981849740,ПН - НД 8:00 - 21:00
2523,Житомир,"вул. Івана Сльоти, 49-Б",50.260867,28.699985,380976219451,ПН - НД 8:00 - 21:00
794,Олевськ,"вул. Івана Франка, 1-А",51.222275,27.650703,380671144678,ПН - НД 8:00 - 21:00
2715,Яблунів,"вул. Івана Франка, 17",48.403628,24.949664,380673226747,ПН - НД 8:00 - 20:00
118,Богуслав,"вул. Івана Франка, 2",49.54251,30.86667,380671913581,ПН - НД 7:00 - 20:00
2886,Борова,"вул. Івана Франка, 24-А",50.179712,30.108103,380671252437,ПН - НД 8:00 - 20:00
2515,Самбір,"вул. Івана Франка, 29",49.51416083404605,23.206299195288334,380970003412,ПН - НД 9:00 - 20:00
2441,Гвіздець,"вул. Івана Франка, 79",48.5789815,25.2821481,380979573140,ПН - НД 8:00 - 20:00
2964,Запоріжжя,"вул. Іванова, 2-Б",47.83054074720469,35.1851502,380979570194,ПН - НД 7:00 - 20:00
2211,Сарата,"вул. Ігнаца Ліндла, 59",46.021366,29.666692,380672620326,ПН - НД 8:00 - 20:00
853,Старокостянтинів,"вул. Ізяславська, 2/4",49.761558,27.220299,380671746136,ПН - НД 8:00 - 19:00
67,Суми,"вул. Іллінська, 12",50.911673,34.789586,380673883163,ПН - НД 8:00 - 20:00
2229,Суми,"вул. Іллінська, 49-А",50.912873,34.779925,380672701854,ПН - НД 8:00 - 21:00
710,Херсон,"вул. Іллюши Кулика, 133",46.661368,32.637575,380671311437,ПН - НД 8:00 - 19:00
3132,Берегове,"вул. Ілони Зріні, 20",48.205317,22.639123,380972021098,ПН - НД 9:00 - 20:00
2060,Вишневе,"вул. ім. Кузьми Скрябіна, 25",50.382975,30.379864,380672671106,ПН - НД 9:00 - 21:00
603,Харків,"просп. Індустріальний, 26",49.940827,36.376272,380677369706,ПН - НД 8:00 - 21:00
60,Дніпро,"вул. Інженерна, 2-Д",48.407732,35.002801,380675005872,ПН - НД 8:00 - 21:00
2483,Болград,"вул. Інзовська, 133-А",45.683048,28.612819,380979573218,ПН - НД 8:00 - 21:00
3013,Гатне,"вул. Інститутська, 10",50.354029,30.432947,380970002371,ПН - НД 8:00 - 21:00
74,Путивль,"вул. Іоанна Путивльського, 61",51.33295,33.867995,380671768865,ПН - НД 7:00 - 21:00
2586,Київ,"вул. Ірпінська, 76",50.46043,30.348586,380970002735,ПН - НД 8:00 - 21:00
3257,Мачухи,вул. Історична 1-К,49.520977,34.426582,,ПН - НД 7:00 - 20:00
706,Красноград,"вул. Історична, 62",49.3728824,35.4526324,380671418024,ПН - НД 8:00 - 20:00
2695,Баранівка,"вул. Калинова, 2",50.29373,27.66598,380674590400,ПН - НД 8:00 - 20:00
866,Дніпро,"вул. Калинова, 64",48.514369,35.062376,380671746219,ПН - НД 8:00 - 20:00
892,Дніпро,"вул. Калинова, 76-В",48.515408,35.055175,380671769236,ПН - НД 8:00 - 21:00
719,Бурштин,"вул. Калуська, 5-А",49.25173,24.62798,380671506022,ПН - НД 8:00 - 21:00
2672,Хмельницький,"вул. Кам'янецька, 11",49.429417,26.980548,380674593889,ПН - НД 8:00 - 21:00
720,Хмельницький,"вул. Кам'янецька, 47/1",49.424248,26.978449,380671417860,ПН - НД 8:00 - 21:00
467,Дніпро,"вул. Кам'янська, 40",48.460444,34.96848,380674978559,ПН - НД 8:00 - 21:00
2374,Одеса,"вул. Канатна, 51",46.473613,30.747447,380981836338,ПН - НД 8:00 - 21:00
2004,Ужгород,"вул. Капушанська, 150",48.612175,22.266574,380675132058,ПН - НД 8:00 - 21:00
3075,Воловець,"вул. Карпатська, 154-А",48.719924032190676,23.217834395286463,380976034317,ПН - НД 9:00 - 20:00
3192,Хуст,"вул. Карпатської Січі, 18",48.17708,23.28944,380977924795,ПН - НД 8:00 - 21:00
219,Велика Багачка,"вул. Каштанова, 24-А",49.790729,33.723957,380674053640,ПН - НД 8:00 - 19:00
516,Софіївка,"вул. Каштанова, 4-Б",48.049746,33.868451,380675487343,ПН - НД 8:00 - 21:00
2397,Нива Трудова,"вул. Каштанова, 7",47.728099,33.620092,380676384481,ПН - НД 8:00 - 20:00
2030,Славутич,"кв-л Московський, 3",51.5219049,30.759945,380671848683,ПН - НД 8:00 - 20:00
200,Кам'янське,"вул. Квітів, 9-В",48.536034,34.567576,380675358746,ПН - НД 8:00 - 20:00
2776,Чоп,"вул. Квіткова, 25",48.42946469196248,22.20604518155374,380671110872,ПН - НД 8:00 - 20:00
2984,Вінниця,"вул. Келецька, 41",49.225226,28.434041,380981654730,ПН - НД 8:00 - 21:00
2547,Вінниця,"вул. Келецька, 66",49.225245,28.418788,380972935870,ПН - НД 8:00 - 21:00
977,Київ,"вул. Кибальчича Миколи, 11-Б",50.49267,30.59939,380671275563,ПН - НД 8:00 - 21:00
229,Київ,"вул. Кибальчича Миколи, 19-В",50.491965,30.602201,380972018500,ПН - НД 8:00 - 21:00
3202,Малехів,вул. Київська 23 (прим. 102),49.88832,24.08471,0970705708,ПН - НД 8:00 - 20:00
3274,Вознесенськ,вул. Київська 3,47.56252224116395,31.34060078734723,0970005708,ПН - НД 8:00 - 21:00
3205,Житомир,вул. Київська 37,50.25823,28.6689,0970001547,ПН - НД 8:00 - 20:00
2696,Катюжанка,"вул. Київська, 62",50.810479,30.137379,380972016092,ПН - НД 8:00 - 21:00
2870,Словечне,"вул. Київська, 1-А",51.38145,28.34673,380979573236,ПН - НД 8:00 - 20:00
544,Умань,"вул. Київська, 1/15",48.76135,30.219395,380679087068,ПН - НД 8:00 - 20:00
2948,Житомир,"вул. Київська, 102",50.265113,28.686175,380989291429,ПН - НД 8:00 - 21:00
2694,Обухів,"вул. Київська, 107",50.124644,30.650108,380970003571,ПН - НД 8:00 - 21:00
